,0
3023,2016-10-09 16:19:18.587
3024,2016-10-09 16:21:06.631
3025,2016-10-09 16:23:50.693
3026,2016-10-09 16:25:21.938
3027,2016-10-09 16:27:48.936
3028,2016-10-09 16:29:05.591
3029,2016-10-09 16:34:11.130
3030,2016-10-09 16:49:24.338
3031,2016-10-09 16:51:06.716
3032,2016-10-09 16:53:23.846
3033,2016-10-09 16:55:02.978
3034,2016-10-09 16:57:02.284
3035,2016-10-09 21:59:40.654
3036,2016-10-09 22:01:11.012
3037,2016-10-09 22:04:52.409
3038,2016-10-09 22:17:14.356
3039,2016-10-09 22:19:58.463
3040,2016-10-09 22:21:25.895
3041,2016-10-10 11:03:16.838
3042,2016-10-10 11:05:01.922
3043,2016-10-10 11:07:00.269
3044,2016-10-10 21:36:05.612
3045,2016-10-10 21:37:15.945
3046,2016-10-11 17:38:04.811
3047,2016-10-11 19:43:45.797
3048,2016-10-11 19:50:36.917
3049,2016-10-11 19:51:11.037
3050,2016-10-11 20:01:02.824
3051,2016-10-11 20:03:21.867
3052,2016-10-12 09:14:57.451
3053,2016-10-12 09:16:42.054
3054,2016-10-12 09:17:17.007
3055,2016-10-12 09:19:36.121
3056,2016-10-12 16:25:30.224
3057,2016-10-12 16:27:30.553
3058,2016-10-13 07:50:02.356
3059,2016-10-25 18:02:02.355
3060,2016-10-25 18:03:01.130
3061,2016-10-26 18:55:27.471
3062,2016-10-13 20:07:05.550
3063,2016-10-13 20:09:56.818
3064,2016-10-13 20:11:29.741
3065,2016-10-13 20:13:00.324
3066,2016-10-13 20:15:22.019
3067,2016-10-13 20:17:15.937
3068,2016-10-13 20:19:19.959
3069,2016-10-13 20:23:44.650
3070,2016-10-13 20:25:00.266
3071,2016-10-13 20:27:05.587
3072,2016-10-13 20:29:01.393
3073,2016-10-13 20:31:03.298
3074,2016-10-13 20:33:07.185
3075,2016-10-13 20:35:42.328
3076,2016-10-13 20:37:03.927
3077,2016-10-13 20:39:00.487
3078,2016-10-13 20:41:04.304
3079,2016-10-13 20:43:00.612
3080,2016-10-13 20:45:16.735
3081,2016-10-13 20:47:48.002
3082,2016-10-13 20:49:08.365
3083,2016-10-13 20:51:51.698
3084,2016-10-13 20:53:00.121
3085,2016-10-13 20:55:14.020
3086,2016-10-13 20:57:00.132
3087,2016-10-13 20:59:00.597
3088,2016-10-13 21:01:01.918
3089,2016-10-13 21:03:00.271
3090,2016-10-13 21:07:02.400
3091,2016-10-13 21:09:05.090
3092,2016-10-13 21:11:01.036
3093,2016-10-13 21:13:12.423
3094,2016-10-13 21:15:03.488
3095,2016-10-13 21:17:00.011
3096,2016-10-13 21:19:00.086
3097,2016-10-13 21:21:21.694
3098,2016-10-13 21:23:00.125
3099,2016-10-13 21:25:00.171
3100,2016-10-13 21:27:00.669
3101,2016-10-13 21:29:00.304
3102,2016-10-13 21:31:02.450
3103,2016-10-13 21:33:05.047
3104,2016-10-13 21:35:27.705
3105,2016-10-13 21:37:35.340
3106,2016-10-13 21:39:13.460
3107,2016-10-13 21:41:00.319
3108,2016-10-13 21:43:00.430
3109,2016-10-13 21:47:14.061
3110,2016-10-13 21:49:26.042
3111,2016-10-13 21:54:37.075
3112,2016-10-13 21:55:05.207
3113,2016-10-13 21:58:23.371
3114,2016-10-13 22:02:19.776
3115,2016-10-13 22:03:04.543
3116,2016-10-13 22:05:04.583
3117,2016-10-13 22:07:18.936
3118,2016-10-13 22:10:20.116
3119,2016-10-13 22:11:00.375
3120,2016-10-13 22:13:01.653
3121,2016-10-13 22:16:20.868
3122,2016-10-13 22:17:11.757
3123,2016-10-13 22:19:00.311
3124,2016-10-13 22:21:07.619
3125,2016-10-13 22:23:10.590
3126,2016-10-13 22:25:00.532
3127,2016-10-13 22:27:00.032
3128,2016-10-13 22:29:00.442
3129,2016-10-13 22:31:05.233
3130,2016-10-13 22:33:00.165
3131,2016-10-13 22:35:00.077
3132,2016-10-13 22:37:00.144
3133,2016-10-13 22:39:17.628
3134,2016-10-13 22:41:10.757
3135,2016-10-13 22:43:01.177
3136,2016-10-13 22:45:00.814
3137,2016-10-13 22:47:00.413
3138,2016-10-13 22:49:00.138
3139,2016-10-13 22:51:02.346
3140,2016-10-03 11:24:52.274
3141,2016-10-03 11:25:00.933
3142,2016-10-03 11:27:00.455
3143,2016-10-03 11:30:17.112
3144,2016-10-03 11:33:47.856
3145,2016-10-03 11:39:30.599
3146,2016-10-03 11:41:03.650
3147,2016-10-03 18:32:47.506
3148,2016-10-03 18:34:17.148
3149,2016-10-03 18:35:00.120
3150,2016-10-03 18:51:15.608
3151,2016-10-03 18:54:02.340
3152,2016-10-03 19:38:52.100
3153,2016-10-03 19:59:00.753
3154,2016-10-03 20:10:49.306
3155,2016-10-03 20:11:07.650
3156,2016-10-03 20:13:01.722
3157,2016-10-03 20:21:05.225
3158,2016-10-03 20:25:45.813
3159,2016-10-03 20:27:03.056
3160,2016-10-04 19:39:42.387
3161,2017-10-22 10:11:08.511
3162,2017-10-22 10:15:49.474
3163,2017-10-22 10:17:34.555
3164,2017-10-22 10:22:48.701
3165,2017-10-22 10:23:23.351
3166,2017-10-22 10:38:17.299
3167,2017-10-22 10:41:05.550
3168,2017-10-22 10:47:22.126
3169,2017-10-22 10:56:30.531
3170,2017-10-22 10:57:36.540
3171,2017-10-22 10:59:22.223
3172,2017-10-22 11:01:00.762
3173,2017-10-22 11:05:07.461
3174,2017-10-22 11:11:28.246
3175,2017-10-22 11:13:48.122
3176,2017-10-22 11:19:20.728
3177,2017-10-22 11:47:49.200
3178,2017-10-22 11:49:09.542
3179,2017-10-22 11:56:51.782
3180,2017-10-22 11:57:00.339
3181,2017-10-22 12:00:55.294
3182,2017-10-22 12:01:00.406
3183,2017-10-22 12:05:18.162
3184,2017-10-22 12:15:41.989
3185,2017-10-22 12:18:33.659
3186,2017-10-22 12:19:21.702
3187,2017-10-22 12:23:10.117
3188,2017-10-22 12:25:00.282
3189,2017-10-22 12:30:11.892
3190,2017-10-22 12:31:10.400
3191,2017-10-22 12:45:55.889
3192,2017-10-22 12:49:02.608
3193,2017-10-22 13:10:29.274
3194,2017-10-22 13:29:32.393
3195,2017-10-22 13:47:39.573
3196,2017-10-23 20:55:17.656
3197,2017-10-23 20:57:00.961
3198,2017-10-23 20:59:01.026
3199,2017-10-23 21:01:00.249
3200,2017-10-23 21:03:01.747
3201,2017-10-23 21:05:04.476
3202,2017-10-23 21:07:53.672
3203,2017-10-23 21:09:00.415
3204,2017-10-23 21:12:39.329
3205,2017-10-23 21:13:07.668
3206,2017-10-23 21:17:06.182
3207,2017-10-23 21:21:01.583
3208,2017-10-23 21:35:44.572
3209,2017-10-23 21:37:09.515
3210,2017-10-23 21:41:10.228
3211,2017-10-23 21:44:46.693
3212,2017-10-23 21:45:15.399
3213,2017-10-23 22:10:43.748
3214,2017-10-24 18:31:06.694
3215,2017-10-25 19:00:06.216
3216,2017-10-25 19:05:25.837
3217,2017-10-25 19:10:19.354
3218,2017-10-25 19:11:00.406
3219,2017-10-25 19:13:00.871
3220,2017-10-25 19:19:27.543
3221,2017-10-25 19:21:01.436
3222,2017-10-25 19:28:31.902
3223,2017-10-25 19:29:01.554
3224,2017-10-25 19:33:53.317
3225,2017-10-25 19:35:00.045
3226,2017-10-25 19:48:45.875
3227,2017-10-25 19:49:00.413
3228,2017-10-25 20:00:47.920
3229,2017-10-25 20:01:00.060
3230,2017-10-25 20:05:11.275
3231,2017-10-25 20:07:00.572
3232,2017-10-25 20:09:03.231
3233,2017-10-25 20:12:49.217
3234,2017-10-25 20:13:13.082
3235,2017-10-25 20:17:09.383
3236,2017-10-25 20:19:01.046
3237,2017-10-25 20:21:46.230
3238,2017-10-25 20:24:29.268
3239,2017-10-25 20:25:06.102
3240,2017-10-25 20:27:01.411
3241,2017-10-25 20:30:04.897
3242,2017-10-25 20:31:02.557
3243,2017-10-25 20:33:18.705
3244,2017-10-25 20:35:02.952
3245,2017-10-25 20:37:00.038
3246,2017-10-25 20:48:45.700
3247,2017-10-25 20:49:23.668
3248,2017-10-25 20:52:52.833
3249,2017-10-25 20:53:14.645
3250,2017-10-25 20:55:45.154
3251,2017-10-25 20:58:13.494
3252,2017-10-25 21:00:46.468
3253,2017-10-25 21:01:11.572
3254,2017-10-25 21:03:30.233
3255,2017-10-09 18:59:53.608
3256,2017-10-09 19:33:44.344
3257,2017-10-09 19:41:16.648
3258,2017-10-09 19:44:23.905
3259,2017-10-09 19:50:49.831
3260,2017-10-09 19:57:14.969
3261,2017-10-09 20:00:21.886
3262,2017-10-09 20:01:00.695
3263,2017-10-09 20:04:46.793
3264,2017-10-09 20:08:55.755
3265,2017-10-09 20:09:00.049
3266,2017-10-09 20:11:52.763
3267,2017-10-09 20:17:30.686
3268,2017-10-09 20:19:29.188
3269,2017-10-09 20:21:00.748
3270,2017-10-09 20:24:35.846
3271,2017-10-09 20:25:18.413
3272,2017-10-09 20:28:29.214
3273,2017-10-09 20:29:00.323
3274,2017-10-09 20:31:01.416
3275,2017-10-09 20:33:00.203
3276,2017-10-09 20:35:02.784
3277,2017-10-09 20:42:27.815
3278,2017-10-09 20:46:57.244
3279,2017-10-09 20:47:00.061
3280,2017-10-09 22:04:33.047
3281,2017-10-09 22:06:08.433
3282,2017-10-09 22:07:00.109
3283,2017-10-09 22:09:33.149
3284,2017-10-09 22:13:17.635
3285,2017-10-09 22:15:55.350
3286,2017-10-09 22:17:00.404
3287,2017-10-09 22:22:32.035
3288,2017-10-09 22:23:06.084
3289,2017-10-09 22:26:30.119
3290,2017-10-09 22:27:07.863
3291,2017-10-09 22:29:00.233
3292,2017-10-09 22:31:04.378
3293,2017-10-09 22:33:00.636
3294,2017-10-10 19:42:49.450
3295,2017-10-10 19:43:09.601
3296,2017-09-05 18:39:59.379
3297,2017-09-08 17:44:25.500
3298,2017-02-22 17:05:28.085
3299,2017-02-22 17:07:07.059
3300,2017-02-22 17:09:13.540
3301,2017-02-22 17:11:23.668
3302,2017-02-22 17:13:00.346
3303,2017-02-22 17:15:59.065
3304,2017-02-22 17:17:36.559
3305,2017-02-22 17:19:21.292
3306,2017-02-22 17:21:02.865
3307,2017-02-22 17:23:23.952
3308,2017-02-22 17:25:04.313
3309,2017-02-22 17:27:54.003
3310,2017-02-22 17:29:02.477
3311,2017-02-22 17:31:00.565
3312,2017-02-22 20:34:04.791
3313,2017-02-22 20:35:31.990
3314,2017-02-22 20:37:00.314
3315,2017-02-22 20:39:17.577
3316,2017-02-22 20:41:00.100
3317,2017-02-22 20:43:00.993
3318,2017-02-22 20:45:01.207
3319,2017-02-22 20:47:04.495
3320,2017-02-22 21:09:42.183
3321,2017-02-22 21:11:39.941
3322,2017-01-19 19:48:28.839
3323,2017-01-19 19:50:21.134
3324,2017-01-19 19:51:27.566
3325,2017-01-19 19:56:25.573
3326,2017-01-19 20:03:32.633
3327,2017-01-19 20:07:15.250
3328,2017-01-19 20:09:20.803
3329,2017-01-19 20:22:44.714
3330,2017-01-19 21:35:02.048
3331,2017-01-19 21:38:29.336
3332,2017-01-19 21:39:09.750
3333,2017-01-19 21:41:13.198
3334,2017-01-21 12:32:42.421
3335,2017-01-21 12:33:13.286
3336,2017-01-21 12:41:55.681
3337,2017-01-21 18:38:25.751
3338,2017-01-21 18:54:48.204
3339,2017-01-21 19:15:49.412
3340,2017-01-21 19:50:50.056
3341,2017-01-21 19:57:10.162
3342,2017-01-22 09:51:20.093
3343,2017-01-22 09:58:47.709
3344,2017-01-22 09:59:54.394
3345,2017-01-22 10:04:21.176
3346,2017-01-22 10:05:00.623
3347,2017-01-22 10:25:10.932
3348,2017-01-22 10:27:00.350
3349,2017-01-22 10:30:14.431
3350,2017-01-22 10:31:34.600
3351,2017-01-22 10:33:04.104
3352,2017-01-22 10:36:22.128
3353,2017-01-22 10:37:00.688
3354,2017-01-22 10:44:34.886
3355,2017-01-22 10:48:16.295
3356,2017-01-22 10:50:43.535
3357,2017-01-22 10:51:00.058
3358,2017-01-22 13:11:01.821
3359,2017-01-22 13:14:38.035
3360,2017-01-22 13:15:16.308
3361,2017-01-22 13:25:51.690
3362,2017-01-22 13:27:00.016
3363,2017-01-22 13:56:25.175
3364,2017-01-22 13:57:10.153
3365,2017-01-22 13:59:00.894
3366,2017-01-22 14:45:06.029
3367,2017-01-22 14:52:50.156
3368,2017-01-22 14:54:08.603
3369,2017-01-22 15:00:55.603
3370,2017-01-22 15:01:33.230
3371,2017-01-22 16:07:34.260
3372,2017-01-22 16:09:00.030
3373,2017-01-22 16:17:27.412
3374,2017-01-22 16:31:53.999
3375,2017-01-22 17:00:24.196
3376,2017-01-22 17:02:06.054
3377,2017-01-22 17:03:39.185
3378,2017-01-22 17:06:19.123
3379,2017-01-22 17:07:01.984
3380,2017-01-22 17:09:54.291
3381,2017-01-22 17:11:04.170
3382,2017-01-22 17:13:01.062
3383,2017-01-22 19:19:56.947
3384,2017-01-22 19:21:52.598
3385,2017-01-22 19:24:20.724
3386,2017-01-22 19:28:35.809
3387,2017-01-22 19:33:58.651
3388,2017-01-22 19:35:00.235
3389,2017-01-22 19:37:10.653
3390,2017-01-22 19:39:00.824
3391,2017-01-22 19:41:03.563
3392,2017-01-22 20:22:38.980
3393,2017-01-22 20:44:57.028
3394,2017-01-22 20:45:01.214
3395,2017-01-22 20:56:02.794
3396,2017-01-22 20:58:08.500
3397,2017-01-23 16:18:23.710
3398,2017-01-23 16:53:43.825
3399,2017-01-23 17:21:25.413
3400,2017-01-23 17:29:42.298
3401,2017-01-23 17:31:11.199
3402,2017-01-23 17:39:56.228
3403,2017-01-23 18:04:23.420
3404,2017-01-23 18:05:00.548
3405,2017-01-23 18:07:03.824
3406,2017-01-23 18:09:22.788
3407,2017-01-23 18:19:47.541
3408,2017-01-23 20:14:01.176
3409,2017-01-23 20:15:10.931
3410,2017-01-23 20:17:00.594
3411,2017-01-23 20:19:12.211
3412,2017-01-24 17:30:56.630
3413,2017-01-24 17:42:51.236
3414,2017-01-24 17:43:00.881
3415,2017-01-24 17:45:20.406
3416,2017-01-24 17:48:04.335
3417,2017-01-24 17:51:46.715
3418,2017-01-24 18:01:51.052
3419,2017-01-24 18:05:44.203
3420,2017-01-24 18:07:01.603
3421,2017-01-24 18:09:22.131
3422,2017-01-24 18:12:34.465
3423,2017-01-24 18:13:04.852
3424,2017-01-24 18:17:14.977
3425,2017-01-24 18:19:28.098
3426,2017-01-24 19:04:38.213
3427,2017-01-24 19:07:02.005
3428,2017-01-24 19:11:07.989
3429,2017-01-24 19:24:51.336
3430,2017-01-24 19:25:00.034
3431,2017-01-24 19:27:00.858
3432,2017-01-24 19:44:16.523
3433,2017-01-24 19:45:08.935
3434,2017-01-24 20:15:44.236
3435,2017-01-24 20:17:00.884
3436,2017-01-24 21:42:33.373
3437,2017-01-24 21:43:00.649
3438,2017-01-25 16:35:25.539
3439,2017-01-25 16:49:40.178
3440,2017-01-25 20:27:31.977
3441,2017-01-26 16:20:16.575
3442,2017-01-26 16:21:09.409
3443,2017-01-26 16:38:53.061
3444,2017-01-26 16:39:01.455
3445,2017-01-26 16:42:45.034
3446,2017-01-26 16:43:00.154
3447,2017-01-26 16:45:09.665
3448,2017-01-26 17:13:42.562
3449,2017-01-26 17:15:41.308
3450,2017-01-26 17:17:00.008
3451,2017-01-27 13:44:01.537
3452,2017-01-27 13:45:01.216
3453,2017-01-27 13:47:02.543
3454,2017-01-27 13:49:00.257
3455,2017-01-27 13:51:05.896
3456,2017-01-27 13:53:00.885
3457,2017-01-27 13:55:01.755
3458,2017-01-27 13:57:19.249
3459,2017-01-27 14:22:23.103
3460,2017-01-27 14:23:36.705
3461,2017-01-27 14:28:24.366
3462,2017-01-27 14:29:00.686
3463,2017-01-27 14:34:34.947
3464,2017-01-27 14:35:41.373
3465,2017-01-30 19:31:43.733
3466,2017-01-30 19:33:00.590
3467,2017-01-30 19:35:02.489
3468,2017-01-30 19:37:01.552
3469,2017-01-30 19:39:40.891
3470,2017-01-30 20:11:13.687
3471,2017-01-30 21:21:33.328
3472,2017-02-01 16:04:43.542
3473,2017-02-01 16:08:25.777
3474,2017-02-01 16:53:35.722
3475,2017-02-01 16:55:01.155
3476,2017-02-01 17:09:33.914
3477,2017-02-01 17:11:11.660
3478,2017-02-01 17:13:01.759
3479,2017-02-01 17:15:02.031
3480,2017-02-01 18:13:26.501
3481,2017-02-01 18:17:20.959
3482,2017-02-01 18:24:06.892
3483,2017-02-01 18:32:59.790
3484,2017-02-01 18:33:01.499
3485,2017-02-01 21:19:33.251
3486,2017-02-02 13:24:35.636
3487,2017-02-02 13:25:38.354
3488,2017-02-02 13:28:41.970
3489,2017-02-02 13:34:13.149
3490,2017-02-02 13:35:41.249
3491,2017-02-02 13:37:55.406
3492,2017-02-02 13:44:17.259
3493,2017-02-02 13:45:00.120
3494,2017-02-02 13:50:58.715
3495,2017-02-02 17:17:07.952
3496,2017-02-03 16:38:39.951
3497,2017-02-04 15:03:18.368
3498,2017-02-04 15:57:51.090
3499,2017-02-04 15:59:15.727
3500,2017-02-04 16:22:33.344
3501,2017-02-04 16:23:08.967
3502,2017-02-04 16:26:15.793
3503,2017-02-04 16:27:20.808
3504,2017-02-04 16:51:42.946
3505,2017-02-04 16:53:00.229
3506,2017-02-04 18:18:28.928
3507,2017-02-04 18:24:53.670
3508,2017-02-04 18:25:01.534
3509,2017-02-04 18:39:32.405
3510,2017-02-04 18:42:22.986
3511,2017-02-04 18:45:37.786
3512,2017-02-04 18:48:11.218
3513,2017-02-04 18:49:05.387
3514,2017-02-04 18:51:01.535
3515,2017-02-04 18:53:06.398
3516,2017-02-04 18:55:07.111
3517,2017-02-04 18:59:35.718
3518,2017-02-04 19:01:00.860
3519,2017-02-04 19:03:02.376
3520,2017-02-04 19:05:00.873
3521,2017-02-04 19:14:29.674
3522,2017-02-04 20:57:59.786
3523,2017-02-04 22:49:30.941
3524,2017-02-05 10:09:36.737
3525,2017-02-05 10:11:00.067
3526,2017-02-05 10:25:51.638
3527,2017-02-05 10:27:23.849
3528,2017-02-05 10:29:16.853
3529,2017-02-05 10:52:31.381
3530,2017-02-05 11:12:40.723
3531,2017-02-05 11:13:03.439
3532,2017-02-05 11:31:39.569
3533,2017-02-05 11:33:38.427
3534,2017-02-05 11:44:58.421
3535,2017-02-05 11:45:00.123
3536,2017-02-05 14:44:44.362
3537,2017-02-05 14:45:00.294
3538,2017-02-05 14:50:44.479
3539,2017-02-05 14:51:05.721
3540,2017-02-05 14:59:15.250
3541,2017-02-05 15:07:28.849
3542,2017-02-05 15:19:12.679
3543,2017-02-05 15:21:37.346
3544,2017-02-05 15:23:14.419
3545,2017-02-05 15:38:36.216
3546,2017-02-05 15:39:02.098
3547,2017-02-05 15:42:30.726
3548,2017-02-05 15:43:06.812
3549,2017-02-05 15:45:00.577
3550,2017-02-05 15:47:00.452
3551,2017-02-05 21:29:44.699
3552,2017-02-05 21:31:26.950
3553,2017-02-05 21:33:03.842
3554,2017-02-10 17:38:00.906
3555,2017-02-10 17:39:00.780
3556,2017-02-10 17:41:02.992
3557,2017-02-10 18:33:35.260
3558,2017-02-11 10:08:34.126
3559,2017-02-11 10:09:13.397
3560,2017-02-11 10:11:09.309
3561,2017-02-11 10:28:31.970
3562,2017-02-11 10:35:21.528
3563,2017-02-11 10:38:07.718
3564,2017-02-11 10:39:12.948
3565,2017-02-11 10:44:17.002
3566,2017-02-11 10:45:31.315
3567,2017-02-11 10:47:27.975
3568,2017-02-11 10:49:19.004
3569,2017-02-11 10:51:01.645
3570,2017-02-11 10:58:40.287
3571,2017-02-11 11:03:54.863
3572,2017-02-11 11:05:03.068
3573,2017-02-11 11:07:00.022
3574,2017-02-11 11:10:04.156
3575,2017-02-11 11:11:20.278
3576,2017-02-11 11:19:17.178
3577,2017-02-11 11:21:12.008
3578,2017-02-11 11:23:00.337
3579,2017-02-11 11:25:04.266
3580,2017-02-11 11:27:20.576
3581,2017-02-11 11:34:41.865
3582,2017-02-11 11:35:04.471
3583,2017-02-11 11:38:53.910
3584,2017-02-11 11:42:47.860
3585,2017-02-11 11:43:00.525
3586,2017-02-11 12:08:12.122
3587,2017-02-11 12:09:09.632
3588,2017-02-11 20:49:54.536
3589,2017-02-11 20:51:28.633
3590,2017-02-11 20:53:16.641
3591,2017-02-11 20:55:12.209
3592,2017-02-11 20:57:16.625
3593,2017-02-12 11:54:12.617
3594,2017-02-12 11:55:00.340
3595,2017-02-12 11:57:03.785
3596,2017-02-12 11:59:03.133
3597,2017-02-12 12:20:24.766
3598,2017-02-12 12:21:22.791
3599,2017-02-12 12:28:21.972
3600,2017-02-12 12:29:01.645
3601,2017-02-12 12:33:59.470
3602,2017-02-12 15:32:04.581
3603,2017-02-12 15:33:05.790
3604,2017-02-12 17:36:53.862
3605,2017-02-14 19:43:48.646
3606,2017-02-27 20:23:22.184
3607,2017-02-27 20:25:34.157
3608,2017-02-27 20:27:26.507
3609,2017-02-27 20:30:22.955
3610,2017-02-27 20:31:06.529
3611,2017-02-27 20:53:36.656
3612,2017-02-27 20:55:06.943
3613,2017-02-27 20:57:05.454
3614,2017-02-28 08:41:39.824
3615,2017-02-28 09:59:36.775
3616,2017-01-09 16:33:09.821
3617,2017-01-09 16:35:37.198
3618,2017-01-09 16:37:24.603
3619,2017-01-09 16:39:01.252
3620,2017-01-09 16:44:32.244
3621,2017-01-09 16:45:09.848
3622,2017-01-09 16:47:04.533
3623,2017-01-09 16:49:23.637
3624,2017-01-09 16:51:07.678
3625,2017-01-09 16:53:04.965
3626,2017-01-09 16:55:01.891
3627,2017-01-09 16:57:13.321
3628,2017-01-09 16:59:00.303
3629,2017-01-09 17:01:00.290
3630,2017-01-09 17:03:34.202
3631,2017-01-09 17:05:00.157
3632,2017-01-09 17:07:01.059
3633,2017-01-09 17:09:18.562
3634,2017-01-09 17:11:46.544
3635,2017-01-09 17:13:00.239
3636,2017-02-20 16:09:54.903
3637,2017-02-19 08:50:30.993
3638,2017-02-19 11:23:36.346
3639,2017-02-19 11:26:24.219
3640,2017-02-19 11:37:58.448
3641,2017-02-19 11:42:23.466
3642,2017-02-19 11:43:00.233
3643,2017-02-19 11:46:35.195
3644,2017-02-19 11:47:02.710
3645,2017-02-19 11:49:06.158
3646,2017-02-19 11:51:17.870
3647,2017-02-19 12:51:15.324
3648,2017-02-19 14:13:27.009
3649,2017-02-19 14:15:03.860
3650,2017-02-19 14:17:16.400
3651,2017-02-19 14:20:17.026
3652,2017-02-19 14:21:00.245
3653,2017-02-19 14:25:46.762
3654,2017-02-19 14:27:00.078
3655,2017-02-19 15:45:44.343
3656,2017-02-19 16:02:57.295
3657,2017-02-19 16:03:02.388
3658,2017-02-19 16:07:57.421
3659,2017-02-19 16:12:20.309
3660,2017-02-19 16:13:00.902
3661,2017-02-19 17:47:26.795
3662,2017-02-19 17:49:34.798
3663,2017-02-19 17:51:21.489
3664,2017-02-19 17:53:27.948
3665,2017-02-19 17:55:00.639
3666,2017-02-19 17:59:02.379
3667,2017-02-19 18:20:24.714
3668,2017-02-19 18:21:38.950
3669,2017-02-19 18:26:34.550
3670,2017-02-19 18:29:36.896
3671,2017-02-19 19:43:29.035
3672,2017-02-19 19:49:36.112
3673,2017-02-19 19:51:11.605
3674,2017-02-19 19:53:02.137
3675,2017-02-19 19:55:26.441
3676,2017-02-19 19:57:00.160
3677,2017-02-19 19:59:04.360
3678,2017-02-19 20:31:36.983
3679,2017-02-19 20:35:13.952
3680,2017-02-19 20:37:04.612
3681,2017-01-03 20:35:50.237
3682,2017-01-11 12:35:48.850
3683,2017-01-11 14:28:54.307
3684,2017-01-11 14:29:00.010
3685,2017-01-11 14:31:09.080
3686,2017-01-11 14:33:00.231
3687,2017-01-11 14:37:31.704
3688,2017-01-11 14:40:33.505
3689,2017-01-11 14:41:00.044
3690,2017-01-11 21:06:20.674
3691,2017-01-11 21:07:21.524
3692,2017-01-11 21:15:53.111
3693,2017-01-11 21:17:34.903
3694,2017-01-11 21:19:03.951
3695,2017-01-11 21:22:54.943
3696,2017-01-11 21:23:01.196
3697,2017-01-11 21:29:04.760
3698,2017-01-11 21:31:50.952
3699,2017-01-12 12:30:43.755
3700,2017-01-12 12:31:11.904
3701,2017-01-12 12:33:27.142
3702,2017-01-12 15:59:47.958
3703,2017-01-12 16:01:03.224
3704,2017-01-12 17:07:15.766
3705,2017-01-12 17:26:23.022
3706,2017-01-12 17:32:54.613
3707,2017-01-12 17:33:00.944
3708,2017-01-12 17:35:16.050
3709,2017-01-12 17:40:31.598
3710,2017-01-12 17:41:56.852
3711,2017-01-12 18:09:58.327
3712,2017-01-12 18:11:00.269
3713,2017-01-12 18:13:37.726
3714,2017-01-12 18:19:16.550
3715,2017-01-12 18:21:00.130
3716,2017-01-12 19:07:33.056
3717,2017-01-12 20:25:12.041
3718,2017-01-12 20:41:05.126
3719,2017-01-12 21:12:47.751
3720,2017-01-12 21:13:00.983
3721,2017-01-12 21:15:02.026
3722,2017-01-12 21:17:27.087
3723,2017-01-12 21:19:01.296
3724,2017-01-12 21:23:51.095
3725,2017-01-12 21:25:13.855
3726,2017-01-12 21:27:00.158
3727,2017-01-12 21:29:13.239
3728,2017-01-12 21:31:39.070
3729,2017-01-12 21:34:37.282
3730,2017-01-12 21:35:00.275
3731,2017-01-12 21:38:29.678
3732,2017-01-12 21:39:01.061
3733,2017-01-12 21:41:14.716
3734,2017-01-12 21:43:05.476
3735,2017-01-13 18:04:45.018
3736,2017-01-13 18:05:01.031
3737,2017-01-15 15:30:30.598
3738,2016-10-19 15:51:36.069
3739,2016-10-20 09:11:00.829
3740,2016-10-20 09:14:37.253
3741,2016-10-20 09:15:00.970
3742,2016-10-20 09:17:58.109
3743,2016-10-20 09:25:15.349
3744,2016-10-20 09:27:29.344
3745,2016-10-20 09:29:31.485
3746,2016-10-26 09:34:12.667
3747,2016-10-26 09:36:27.807
3748,2016-10-26 09:37:00.355
3749,2016-10-26 09:39:58.870
3750,2016-10-26 10:14:57.503
3751,2016-10-26 10:15:19.701
3752,2016-10-26 13:09:14.909
3753,2016-10-26 13:12:28.870
3754,2016-10-26 13:50:09.172
3755,2016-10-26 13:51:16.283
3756,2016-10-26 13:57:30.984
3757,2016-10-26 14:03:53.176
3758,2016-10-26 14:10:21.167
3759,2016-10-26 14:11:27.163
3760,2016-10-26 14:27:04.004
3761,2016-10-26 14:36:37.680
3762,2016-10-26 14:38:14.354
3763,2016-10-26 17:50:58.388
3764,2016-10-26 17:51:04.333
3765,2016-10-26 17:58:01.474
3766,2016-10-26 20:44:05.924
3767,2016-10-26 20:45:00.944
3768,2016-10-26 22:06:48.825
3769,2016-10-26 22:16:00.908
3770,2016-10-26 23:01:42.524
3771,2016-10-27 09:15:10.427
3772,2016-10-27 09:29:43.901
3773,2016-10-26 10:11:00.014
3774,2016-10-26 10:13:10.481
3775,2016-10-26 10:20:34.550
3776,2016-10-26 10:21:00.299
3777,2016-10-26 10:30:35.902
3778,2016-10-26 14:20:13.271
3779,2016-10-27 09:33:16.498
3780,2016-10-27 14:31:08.713
3781,2016-10-27 09:45:31.515
3782,2016-10-27 09:47:07.818
3783,2016-10-27 09:49:03.691
3784,2016-10-27 09:51:25.188
3785,2016-10-27 09:53:00.363
3786,2016-10-27 09:55:17.377
3787,2016-10-27 09:57:00.950
3788,2016-10-27 09:59:10.025
3789,2016-10-27 10:19:54.039
3790,2016-10-18 09:23:03.839
3791,2016-10-18 09:32:07.361
3792,2016-10-18 09:38:11.590
3793,2016-10-18 09:43:18.032
3794,2016-10-18 09:45:27.339
3795,2016-10-18 09:53:51.052
3796,2016-10-18 09:59:29.924
3797,2016-10-18 10:01:46.188
